 ,Label,Area,Mean,Min,Max,Circ.,Median,AR,Round,Solidity
1034,5XmNG2_2.tif,108.4646,187.2461,74.0000,292.0000,0.8954,185.0000,1.1918,0.8390,0.9275
1035,5XmNG2_2.tif,185.9998,965.7267,265.0000,1607.0000,0.7504,978.0000,1.5841,0.6313,0.8878
1036,5XmNG2_2.tif,89.3985,338.4171,182.0000,562.0000,0.6965,335.0000,2.1106,0.4738,0.8884
1037,5XmNG2_2.tif,180.9155,786.3302,254.0000,1280.0000,0.9071,824.0000,1.2309,0.8124,0.9395
1038,5XmNG2_2.tif,106.7698,306.8135,92.0000,453.0000,0.9169,318.0000,1.3719,0.7289,0.9403
1039,5XmNG2_2.tif,221.5897,4763.3365,1507.0000,7894.0000,0.8919,4981.0000,1.0771,0.9284,0.9492
1040,5XmNG2_2.tif,147.0203,816.0634,275.0000,1245.0000,0.9156,844.0000,1.2115,0.8254,0.9455
1041,5XmNG2_2.tif,141.9361,564.0597,199.0000,978.0000,0.8025,566.0000,1.4975,0.6678,0.9091
1042,5XmNG2_2.tif,153.3757,375.9171,77.0000,617.0000,0.8731,398.0000,1.4004,0.7141,0.9318
1043,5XmNG2_2.tif,97.8723,401.7792,212.0000,600.0000,0.8014,403.0000,1.6141,0.6195,0.9059
1044,5XmNG2_2.tif,112.2778,255.9660,81.0000,422.0000,0.8233,259.0000,1.4678,0.6813,0.9091
1045,5XmNG2_2.tif,136.0044,863.7819,375.0000,1299.0000,0.7418,864.0000,2.0756,0.4818,0.8807
1046,5XmNG2_2.tif,87.7038,103.5024,44.0000,178.0000,0.6531,101.0000,2.8290,0.3535,0.9000
1047,5XmNG2_2.tif,265.2298,999.6550,412.0000,1790.0000,0.7940,932.0000,1.2383,0.8075,0.9145
1048,5XmNG2_2.tif,99.5671,307.3532,155.0000,498.0000,0.6863,306.0000,1.5556,0.6428,0.8545
1049,5XmNG2_2.tif,153.3757,281.7790,75.0000,471.0000,0.7008,286.0000,1.9737,0.5067,0.9118
1050,5XmNG2_2.tif,173.7128,1051.9000,272.0000,1748.0000,0.8687,1139.0000,1.6030,0.6238,0.9557
1051,5XmNG2_2.tif,294.4644,781.4820,196.0000,1609.0000,0.6990,714.0000,2.0363,0.4911,0.8893
1052,5XmNG2_2.tif,80.0774,384.3598,195.0000,541.0000,0.8497,393.0000,1.7746,0.5635,0.9310
1053,5XmNG2_2.tif,151.2572,510.8515,115.0000,911.0000,0.7517,531.0000,1.8344,0.5451,0.9038
1054,5XmNG2_2.tif,154.2231,375.8077,100.0000,807.0000,0.8312,396.0000,1.6447,0.6080,0.9180
1055,5XmNG2_2.tif,144.9019,295.7544,116.0000,429.0000,0.9024,300.0000,1.3486,0.7415,0.9409
1056,5XmNG2_2.tif,173.2891,1022.6944,266.0000,1737.0000,0.9339,1060.0000,1.1026,0.9070,0.9556
1057,5XmNG2_2.tif,169.4759,256.1575,90.0000,412.0000,0.8933,263.0000,1.3848,0.7222,0.9490
1058,5XmNG2_2.tif,170.7470,1036.2556,304.0000,1639.0000,0.9083,1073.0000,1.3917,0.7185,0.9494
1059,5XmNG2_2.tif,166.5101,1453.0254,265.0000,2739.0000,0.8202,1508.0000,1.6125,0.6202,0.9413
1060,5XmNG2_2.tif,130.9201,259.1618,118.0000,406.0000,0.9024,270.0000,1.2504,0.7997,0.9321
1061,5XmNG2_2.tif,228.7925,949.0796,280.0000,1588.0000,0.7572,969.0000,1.7500,0.5714,0.9023
1062,5XmNG2_2.tif,149.9862,548.9633,129.0000,998.0000,0.8290,577.0000,1.8750,0.5333,0.9415
1063,5XmNG2_2.tif,110.5830,448.8314,111.0000,809.0000,0.8171,475.0000,1.9286,0.5185,0.9355
1064,5XmNG2_2.tif,86.8564,652.0829,228.0000,1017.0000,0.8807,648.0000,1.2449,0.8033,0.9193
1065,5XmNG2_2.tif,169.0522,437.9474,140.0000,795.0000,0.8797,401.0000,1.2694,0.7878,0.9421
1066,5XmNG2_2.tif,183.4577,1071.6744,309.0000,1711.0000,0.9117,1154.0000,1.1474,0.8715,0.9423
1067,5XmNG2_2.tif,80.5010,379.5105,139.0000,515.0000,0.8850,394.0000,1.5741,0.6353,0.9223
1068,5XmNG2_2.tif,212.6922,5347.4602,1073.0000,9682.0000,0.9340,5266.0000,1.0445,0.9574,0.9617
1069,5XmNG2_2.tif,195.3210,392.4859,125.0000,584.0000,0.8722,415.0000,1.5153,0.6599,0.9486
1070,5XmNG2_2.tif,92.3644,317.2523,161.0000,441.0000,0.8648,315.0000,1.3995,0.7145,0.9198
