 ,Label,Area,Mean,Min,Max,Circ.,Median,AR,Round,Solidity
1020,mNG3K_2.tif,112.2778,664.4604,234.0000,1376.0000,0.6943,666.0000,1.6553,0.6041,0.8576
1021,mNG3K_2.tif,95.3302,232.3022,88.0000,363.0000,0.6740,233.0000,2.1326,0.4689,0.8555
1022,mNG3K_2.tif,83.0432,1124.8112,489.0000,1612.0000,0.8927,1141.0000,1.3890,0.7200,0.9224
1023,mNG3K_2.tif,243.6216,1168.6591,223.0000,2176.0000,0.7193,1181.0000,1.8844,0.5307,0.9027
1024,mNG3K_2.tif,113.9725,1097.1784,394.0000,1764.0000,0.9408,1116.0000,1.0512,0.9513,0.9439
1025,mNG3K_2.tif,104.2277,1223.9065,292.0000,2074.0000,0.8674,1263.0000,1.2952,0.7721,0.9301
1026,mNG3K_2.tif,203.7948,693.3929,304.0000,1184.0000,0.6793,665.0000,2.3614,0.4235,0.8999
1027,mNG3K_2.tif,136.8518,1255.5944,197.0000,2129.0000,0.8883,1376.0000,1.0819,0.9243,0.9362
1028,mNG3K_2.tif,142.3597,691.0238,175.0000,1118.0000,0.8631,736.0000,1.5267,0.6550,0.9465
1029,mNG3K_2.tif,122.0226,760.5556,423.0000,1134.0000,0.9538,759.0000,1.1575,0.8639,0.9489
1030,mNG3K_2.tif,127.9543,450.1225,156.0000,813.0000,0.8105,433.0000,1.8185,0.5499,0.9335
1031,mNG3K_2.tif,123.7174,810.5548,283.0000,1297.0000,0.9386,815.0000,1.1101,0.9008,0.9481
1032,mNG3K_2.tif,130.0727,1346.3290,496.0000,2376.0000,0.7778,1409.0000,1.8130,0.5516,0.9178
1033,mNG3K_2.tif,120.7516,1106.4035,252.0000,2120.0000,0.8176,1136.0000,1.5253,0.6556,0.8934
1034,mNG3K_2.tif,99.1434,511.3248,124.0000,910.0000,0.9203,518.0000,1.1131,0.8984,0.9304
1035,mNG3K_2.tif,118.2094,281.6344,64.0000,481.0000,0.9240,282.0000,1.2457,0.8028,0.9347
1036,mNG3K_2.tif,166.0864,894.0408,252.0000,1376.0000,0.8487,915.0000,1.5442,0.6476,0.9389
1037,mNG3K_2.tif,113.1252,219.3483,73.0000,309.0000,0.9158,228.0000,1.2544,0.7972,0.9435
1038,mNG3K_2.tif,106.7698,526.2460,288.0000,840.0000,0.8479,534.0000,1.3309,0.7513,0.9299
1039,mNG3K_2.tif,101.2618,214.3473,90.0000,379.0000,0.8946,211.0000,1.3691,0.7304,0.9354
1040,mNG3K_2.tif,88.9748,852.4619,295.0000,1425.0000,0.8506,878.0000,1.5328,0.6524,0.9190
1041,mNG3K_2.tif,97.0249,1518.9432,440.0000,3091.0000,0.9357,1482.0000,1.2491,0.8005,0.9522
1042,mNG3K_2.tif,128.8017,1062.0428,191.0000,1933.0000,0.7702,1119.0000,1.7762,0.5630,0.8928
1043,mNG3K_2.tif,145.7493,973.2674,215.0000,1784.0000,0.8716,975.0000,1.3209,0.7571,0.9223
1044,mNG3K_2.tif,124.5648,849.4150,302.0000,1349.0000,0.8287,877.0000,1.6949,0.5900,0.9333
1045,mNG3K_2.tif,114.8199,483.7196,78.0000,736.0000,0.9118,517.0000,1.4830,0.6743,0.9525
1046,mNG3K_2.tif,97.0249,223.0699,62.0000,371.0000,0.9558,216.0000,1.1143,0.8974,0.9522
1047,mNG3K_2.tif,165.2390,1221.3538,69.0000,2973.0000,0.6268,1265.0000,2.3131,0.4323,0.9133
